Id;Label;rank;Cluster;kingdom;phylum;class;order;family
6533857;Elusimicrobiaceae;FAMILY;47;Bacteria;Elusimicrobia;Elusimicrobia;Elusimicrobiales;Elusimicrobiaceae
6533858;Elusimicrobium;GENUS;45;Bacteria;Elusimicrobia;Elusimicrobia;Elusimicrobiales;Elusimicrobiaceae
654;Desulfovibrionales;ORDER;47;Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;
656;Syntrophobacterales;ORDER;47;Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;
6562811;Moorella;GENUS;45;Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae
6584;Euglyphidae;FAMILY;17;Protozoa;Cercozoa;Filosia;Aconchulinida;Euglyphidae
6585;Paulinellidae;FAMILY;17;Protozoa;Cercozoa;Filosia;Aconchulinida;Paulinellidae
6586;Vampyrellidae;FAMILY;25;Protozoa;Cercozoa;Filosia;Vampyrellida;Vampyrellidae
6587163;Preussia;GENUS;36;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae
6631;Violaceae;FAMILY;1;Plantae;Tracheophyta;Magnoliopsida;Malpighiales;Violaceae
6634;Cucurbitaceae;FAMILY;6;Plantae;Tracheophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae
6636;Caricaceae;FAMILY;6;Plantae;Tracheophyta;Magnoliopsida;Brassicales;Caricaceae
6639;Urticaceae;FAMILY;6;Plantae;Tracheophyta;Magnoliopsida;Rosales;Urticaceae
6651;Orobanchaceae;FAMILY;1;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Orobanchaceae
6652;Oleaceae;FAMILY;1;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Oleaceae
6657;Sapindaceae;FAMILY;6;Plantae;Tracheophyta;Magnoliopsida;Sapindales;Sapindaceae
6664;Salicaceae;FAMILY;6;Plantae;Tracheophyta;Magnoliopsida;Malpighiales;Salicaceae
667;Chromatiales;ORDER;45;Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;
6674;Primulaceae;FAMILY;1;Plantae;Tracheophyta;Magnoliopsida;Ericales;Primulaceae
6683;Melastomataceae;FAMILY;6;Plantae;Tracheophyta;Magnoliopsida;Myrtales;Melastomataceae
6699;Balsaminaceae;FAMILY;1;Plantae;Tracheophyta;Magnoliopsida;Ericales;Balsaminaceae
6701;Apocynaceae;FAMILY;1;Plantae;Tracheophyta;Magnoliopsida;Gentianales;Apocynaceae
6708;Symplocaceae;FAMILY;1;Plantae;Tracheophyta;Magnoliopsida;Ericales;Symplocaceae
6716;Aquifoliaceae;FAMILY;6;Plantae;Tracheophyta;Magnoliopsida;Aquifoliales;Aquifoliaceae
6719;Chenopodiaceae;FAMILY;1;Plantae;Tracheophyta;Magnoliopsida;Caryophyllales;Chenopodiaceae
6720;Apiaceae;FAMILY;6;Plantae;Tracheophyta;Magnoliopsida;Apiales;Apiaceae
6784783;Bracteacoccaceae;FAMILY;13;Plantae;Chlorophyta;Chlorophyceae;Sphaeropleales;Bracteacoccaceae
68;Cyanobacteria;PHYLUM;47;Bacteria;Cyanobacteria;;;
690;Myrtales;ORDER;1;Plantae;Tracheophyta;Magnoliopsida;Myrtales;
691;Rosales;ORDER;6;Plantae;Tracheophyta;Magnoliopsida;Rosales;
7;Protozoa;KINGDOM;29;Protozoa;;;;
7015;Noctuidae;FAMILY;13;Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae
7023889;Merliniidae;FAMILY;42;Animalia;Nematoda;Secernentea;Tylenchida;Telotylenchidae
7026301;Plectus aquatilis;SPECIES;42;Animalia;Nematoda;Adenophorea;Araeolaimida;Plectidae
7039776;Sporozoa;CLASS;29;Protozoa;;Sporozoa;;
707;Legionellales;ORDER;47;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;
7073563;Chrysophyceae;CLASS;17;Chromista;Ochrophyta;Chrysophyceae;;
7073593;Phaeophyceae;CLASS;30;Chromista;Ochrophyta;Phaeophyceae;;
7073604;Synurophyceae;CLASS;29;Chromista;Ochrophyta;Synurophyceae;;
7073605;Ochromonadales;ORDER;29;Chromista;Ochrophyta;Chrysophyceae;Ochromonadales;
7073608;Chromulinales;ORDER;29;Chromista;Ochrophyta;Chrysophyceae;Chromulinales;
7073629;Xanthophyceae;CLASS;30;Chromista;Ochrophyta;Xanthophyceae;;
7131;Chromulinaceae;FAMILY;48;Chromista;Ochrophyta;Chrysophyceae;Ochromonadales;Chromulinaceae
7157705;Symplocos paniculata;SPECIES;1;Plantae;Tracheophyta;Magnoliopsida;Ericales;Symplocaceae
72;Percolozoa;PHYLUM;29;Protozoa;Percolozoa;;;
7212;Neanuridae;FAMILY;13;Animalia;Arthropoda;Entognatha;Collembola;Neanuridae
7214;Isotomidae;FAMILY;13;Animalia;Arthropoda;Entognatha;Collembola;Isotomidae
7215;Hypogastruridae;FAMILY;13;Animalia;Arthropoda;Entognatha;Collembola;Hypogastruridae
7216;Entomobryidae;FAMILY;13;Animalia;Arthropoda;Entognatha;Collembola;Entomobryidae
7224005;Cucurbitales;ORDER;1;Plantae;Tracheophyta;Magnoliopsida;Cucurbitales;
7225535;Brassicales;ORDER;1;Plantae;Tracheophyta;Magnoliopsida;Brassicales;
7226464;Boraginales;ORDER;1;Plantae;Tracheophyta;Magnoliopsida;Boraginales;
7226638;Aquifoliales;ORDER;1;Plantae;Tracheophyta;Magnoliopsida;Aquifoliales;
7235427;Paratylenchus;GENUS;42;Animalia;Nematoda;Secernentea;Tylenchida;Criconematidae
7237887;Lacrymaria;GENUS;25;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Lacrymariidae
7239018;Apiotrichum;GENUS;36;Fungi;Basidiomycota;Tremellomycetes;Trichosporonales;Trichosporonaceae
7317019;Nerium indicum;SPECIES;1;Plantae;Tracheophyta;Magnoliopsida;Gentianales;Apocynaceae
7318319;Mutellina adonidifolia;SPECIES;1;Plantae;Tracheophyta;Magnoliopsida;Apiales;Apiaceae
7326001;Hesperelaea;GENUS;1;Plantae;Tracheophyta;Magnoliopsida;Lamiales;Oleaceae
7348345;Bresslaua insidiatrix;SPECIES;11;Chromista;Ciliophora;Colpodea;Colpodida;Colpodidae
7350316;Haplocaulus terrenus;SPECIES;18;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vorticellidae
7350821;Acineta flava;SPECIES;11;Chromista;Ciliophora;Kinetofragminophora;Suctorida;Acinetidae
7350999;Nygolaimus;GENUS;40;Animalia;Nematoda;Adenophorea;Dorylaimida;Nygolaimidae
7351754;Vorticella;GENUS;46;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vorticellidae
7351754C1;Vorticella astyliformis;SPECIES;18;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vorticellidae
7352338;Prorodon;GENUS;46;Chromista;Ciliophora;Prostomatea;Prostomatida;Prorodontidae
7355433;Hemisincirra inquieta;SPECIES;18;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Amphisiellidae
7356029;Nassula protectissima;SPECIES;25;Chromista;Ciliophora;Nassophorea;Nassulida;Furgasoniidae
7359693;Holophagales;ORDER;47;Bacteria;Acidobacteria;Holophagae;Holophagales;
7362059;Septoglomus;GENUS;36;Fungi;Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae
7363436;Platyophryides magnus;GENUS;11;Chromista;Ciliophora;Colpodea;Cyrtolophosidida;Platyophryidae
7364238;Aspidisca lynceus;SPECIES;18;Chromista;Ciliophora;Hypotrichea;Euplotida;Aspidiscidae
7364894;Colpoda cucullus;SPECIES;18;Chromista;Ciliophora;Colpodea;Colpodida;Colpodidae
7365025;Pseudouroleptus;GENUS;46;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae
7368048;Chaenea;GENUS;25;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Trachelophyllidae
7369804;Fridericia christeri;SPECIES;38;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
7372946;Chytriomycetaceae;FAMILY;31;Fungi;Chytridiomycota;Chytridiomycetes;Chytridiales;Chytriomycetaceae
7376082;Pelagotrichidium tisiae;SPECIES;14;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Hypotrichidiidae
7376743;Dapedophrya flexilis;SPECIES;9;Chromista;Ciliophora;Colpodea;Bryometopida;Jaroschiidae
7378359;Lamtostyla kirkeniensis;SPECIES;16;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Amphisiellidae
7380935;Perkinsidae;FAMILY;29;Chromista;Myzozoa;Perkinsea;Perkinsida;Perkinsidae
7381412;Bicosoeca petiolata;SPECIES;49;Chromista;Bigyra;Bikosea;Bicoecida;Bicosoecidae
7381558;Obertrumia;GENUS;25;Chromista;Ciliophora;Nassophorea;Nassulida;Nassulidae
7384897;Acaryophrya collaris;SPECIES;24;Chromista;Ciliophora;Gymnostomatea;Haptorida;Enchelyidae
7385619;Blepharisma hyalinum;SPECIES;26;Chromista;Ciliophora;Heterotrichea;Heterotrichida;Spirostomidae
7386430;Spathidium alpinum;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Spathidiidae
7387137;Woodruffides metabolicus;SPECIES;11;Chromista;Ciliophora;Colpodea;Cyrtolophosidida;Woodruffiidae
7388836;Terricirra viridis;SPECIES;18;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Amphisiellidae
7388975;Alternaria;GENUS;36;Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae
7390440;Apobryophyllum terricola;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Spathidiidae
7390951;Phycisphaerales;ORDER;47;Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;
7393329;Cucurbita moschata;SPECIES;1;Plantae;Tracheophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae
7396624;Pseudovorticella;GENUS;46;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vorticellidae
7399328;Hemisincirra kahli;SPECIES;18;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Amphisiellidae
7399453;Sathrophilus muscorum;SPECIES;18;Chromista;Ciliophora;Oligohymenophorea;Scuticociliatida;Loxocephalidae
7400549;Arenimonas daechungensis;SPECIES;45;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae
7401010;Bryometopus;GENUS;25;Chromista;Ciliophora;Colpodea;Bryometopida;Bryometopidae
7402425;Oxytricha rubripuncta;SPECIES;24;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae
7403263;Lactuca sativa;SPECIES;1;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae
7403734;Hemisincirra similis;SPECIES;18;Chromista;Ciliophora;;;
7405898;Amphisiella vitiphila;SPECIES;11;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Amphisiellidae
7406837;Holosticha manca;SPECIES;9;Chromista;Ciliophora;Hypotrichea;Urostylida;Holostichidae
7408216;Keronopsis dieckmanni;SPECIES;11;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Keronidae
7409302;Cinetochilum marinum;SPECIES;18;Chromista;Ciliophora;Oligohymenophorea;Hymenostomatida;Cinetochilidae
7410447;Dileptus;GENUS;46;Chromista;Ciliophora;Litostomatea;Dileptida;Dileptidae
7410447C1;Dileptus visscheri;SPECIES;11;Chromista;Ciliophora;Litostomatea;Dileptida;Dileptidae
7410456;Catenulispora graminis;SPECIES;45;Bacteria;Actinobacteria;;Actinomycetales;Catenulisporaceae
7412340;Lagynophrya geleii;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Haptorida;Enchelyidae
7415565;Colpoda magna;SPECIES;24;Chromista;Ciliophora;Colpodea;Colpodida;Colpodidae
7417472;Scutellospora alterata;SPECIES;36;Fungi;Glomeromycota;Glomeromycetes;Diversisporales;Gigasporaceae
7417909;Cyrtohymena australis;SPECIES;14;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae
7421138;Ignavibacteria;ORDER;47;Bacteria;Chlorobi;Ignavibacteria;;
7421138C1;Ignavibacteriae;CLASS;47;Bacteria;Chlorobi;Ignavibacteria;Ignavibacteriae;
7423747;Holostichidae;FAMILY;46;Chromista;Ciliophora;Hypotrichea;Urostylida;Holostichidae
7425914;Grossglockneriidae;FAMILY;25;Chromista;Ciliophora;Colpodea;Grossglockneriida;Grossglockneriidae
7426047;Steinia platystoma;SPECIES;11;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae
7428245;Trachelophyllidae;FAMILY;25;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Trachelophyllidae
7429265;Bicoronella costaricana;SPECIES;14;Chromista;Ciliophora;Hypotrichea;Urostylida;Urostylidae
7429582;Sphaeropleales;ORDER;13;Plantae;Chlorophyta;Chlorophyceae;Sphaeropleales;
7429863;Oxytricha siseris;SPECIES;18;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae
743;Malasseziales;ORDER;31;Fungi;Basidiomycota;Malasseziomycetes;Malasseziales;
7431306;Gastronauta derouxi;SPECIES;9;Chromista;Ciliophora;Cyrtophoria;Chilodonellida;Gastronautidae
7434181;Holosticha muscorum;SPECIES;11;Chromista;Ciliophora;Hypotrichea;Urostylida;Holostichidae
7434304;Zoothamnium;GENUS;46;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Zoothamniidae
7434749;Laurentiella strenua;SPECIES;24;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae
7435552;Keronopsis algivora;SPECIES;25;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Keronidae
7436182;Glaucoma gigantea;SPECIES;25;Chromista;Ciliophora;Oligohymenophorea;Hymenostomatida;Glaucomidae
7436272;Gastrostyla muscorum;SPECIES;11;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae
7439614;Tricoronella pulchra;SPECIES;14;Chromista;Ciliophora;Hypotrichea;Urostylida;Urostylidae
7440329;Colpoda lucida;SPECIES;23;Chromista;Ciliophora;Colpodea;Colpodida;Colpodidae
7440403;Nassula terricola;SPECIES;25;Chromista;Ciliophora;Nassophorea;Nassulida;Nassulidae
7441738;Fridericia sohlenii;SPECIES;38;Animalia;Annelida;Clitellata;Enchytraeida;Enchytraeidae
7442939;Balantidioides muscicola;SPECIES;37;Chromista;Ciliophora;Heterotrichea;Heterotrichida;Reichenowellidae
7443891;Metacineta micraster;SPECIES;11;Chromista;Ciliophora;Kinetofragminophora;Suctorida;Urnulidae
7446194;Erythrobasidiaceae;FAMILY;31;Fungi;Basidiomycota;Cystobasidiomycetes;Erythrobasidiales;Erythrobasidiaceae
7446671;Venturiales;ORDER;31;Fungi;Ascomycota;Dothideomycetes;Venturiales;
7447248;Odontochlamys convexa;SPECIES;18;Chromista;Ciliophora;Cyrtophoria;Cyrtophorida;Chilodonellidae
7454029;Parakahliella haideri;SPECIES;11;Chromista;Ciliophora;Hypotrichea;Urostylida;Kahliellidae
7454701;Dileptus costaricanus;SPECIES;11;Chromista;Ciliophora;Litostomatea;Dileptida;Dileptidae
7455377;Craterocolla cerasi;SPECIES;36;Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae
7456585;Papillorhabdos multinucleatus;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Haptorida;Enchelyidae
7457456;Obertrumia georgiana;SPECIES;46;Chromista;Ciliophora;Nassophorea;Nassulida;Nassulidae
7458115;Spathidium geobium;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Spathidiidae
7458170;Eschaneustyla brachytona;SPECIES;14;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Epiclintidae
7458832;Cyrtolophosis minor;SPECIES;23;Chromista;Ciliophora;Colpodea;Cyrtolophosidida;Cyrtolophosididae
7459052;Monodinium balbiani;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Haptorida;Didiniidae
7459106;Euplotes corsica;SPECIES;18;Chromista;Ciliophora;Hypotrichea;Euplotida;Euplotidae
7460035;Ophiostoma;GENUS;31;Fungi;Ascomycota;Sordariomycetes;Ophiostomatales;Ophiostomataceae
7461602;Paraholosticha lichenicola;SPECIES;25;Chromista;Ciliophora;Hypotrichea;Urostylida;Kahliellidae
7462160;Aciditerrimonas;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales;
7462937;Thermoanaerobacteraceae;FAMILY;47;Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae
7463820;Corallocolpoda grelli;SPECIES;14;Chromista;Ciliophora;Colpodea;Colpodida;Colpodidae
7463862;Blepharisma undulans;SPECIES;18;Chromista;Ciliophora;Heterotrichea;Heterotrichida;Spirostomidae
7465520;Actinobolina vorax;SPECIES;22;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Actinobolinidae
7466389;Gerbera;GENUS;1;Plantae;Tracheophyta;Magnoliopsida;Asterales;Asteraceae
7467059;Enchelyodon nodosus;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Trachelophyllidae
7467984;Oxytricha;GENUS;46;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae
7468873;Pseudocyrtolophosis alpestris;SPECIES;20;Chromista;Ciliophora;Colpodea;Cyrtolophosidida;Cyrtolophosididae
7469057;Monosiga;GENUS;29;Protozoa;Choanozoa;Choanoflagellatea;Choanoflagellida;Codosigidae
7469569;Spathidium anguilla;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Spathidiidae
7470246;Drepanomonas muscicola;SPECIES;18;Chromista;Ciliophora;Nassophorea;Nassulida;Microthoracidae
7472712;Enchelyodon;GENUS;25;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Trachelophyllidae
7472879;Orthokreyella schiffmanni;SPECIES;23;Chromista;Ciliophora;Colpodea;Bryometopida;Kreyellidae
7477764;Hemiamphisiella terricola;SPECIES;34;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Amphisiellidae
7479147;Hemisincirra gracilis;SPECIES;9;Chromista;Ciliophora;Hypotrichea;Urostylida;Holostichidae
748;Zoopagales;ORDER;31;Fungi;Zygomycota;Zoopagomycetes;Zoopagales;
7480876;Maryna acuminata;SPECIES;23;Chromista;Ciliophora;Colpodea;Colpodida;Marynidae
7480949;Malasseziomycetes;CLASS;31;Fungi;Basidiomycota;Malasseziomycetes;;
7481101;Cinetochilum margaritaceum;SPECIES;18;Chromista;Ciliophora;Oligohymenophorea;Hymenostomatida;Cinetochilidae
7482626;Trachelostylidae;FAMILY;25;Chromista;Ciliophora;Hypotrichea;Urostylida;Trachelostylidae
7484373;Paraphysoderma sedebokerense;SPECIES;31;Fungi;Chytridiomycota;Blastocladiomycetes;Blastocladiales;Physodermataceae
7487223;Colpoda maupasi;SPECIES;23;Chromista;Ciliophora;Colpodea;Colpodida;Colpodidae
7488033;Enchelyodon longinucleatus;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Trachelophyllidae
749;Mucorales;ORDER;31;Fungi;Zygomycota;Mucoromycetes;Mucorales;
7490550;Paraenchelys wenzeli;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Pseudoholophryida;Pseudoholophryidae
7492783;Microdiaphanosoma arcuatum;SPECIES;23;Chromista;Ciliophora;Colpodea;Bryometopida;Kreyellidae
7494454;Trachelophyllum apiculatum;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Trachelophyllidae
7497270;Kinetoplastida;CLASS;29;Protozoa;Euglenozoa;Kinetoplastea;;
7497647;Bresslauides terricola;SPECIES;14;Chromista;Ciliophora;Colpodea;Colpodida;Hausmanniellidae
7498425;Enchelys vermiformis;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Haptorida;Enchelyidae
7498440;Bacteroidia;CLASS;47;Bacteria;Bacteroidetes;Bacteroidia;;
750;Kickxellales;ORDER;31;Fungi;Zygomycota;Zoopagomycetes;Kickxellales;
7501409;Pseudourostyla franzi;SPECIES;14;Chromista;Ciliophora;Hypotrichea;Urostylida;Pseudourostylidae
7501881;Georgfuchsia;GENUS;45;Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae
7503159;Kuklikophrya ougandae;SPECIES;25;Chromista;Ciliophora;Colpodea;Cyrtolophosidida;Woodruffiidae
7505219;Vaginicola doliolum;SPECIES;18;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vaginicolidae
7505865;Paraurostyla granulifera;SPECIES;8;Chromista;Ciliophora;Hypotrichea;Urostylida;Kahliellidae
7506466;Ferrithrix;GENUS;45;Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales;Acidimicrobiaceae
7506589;Pentahymena corticicola;SPECIES;11;Chromista;Ciliophora;Colpodea;Bryometopida;Jaroschiidae
7507829;Luticola permuticopsis;SPECIES;30;Chromista;Ochrophyta;Bacillariophyceae;Naviculales;Diadesmidaceae
7507923;Arcuospathidium vermiforme;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Arcuospathidiidae
7509337;Amoebozoa;PHYLUM;29;Protozoa;Amoebozoa;;;
7509606;Sagittaria hyalina;SPECIES;18;Animalia;Chordata;Aves;Accipitriformes;Sagittariidae
751;Endogonales;ORDER;31;Fungi;Zygomycota;;Endogonales;
7510309;Uroleptus musculus;SPECIES;24;Chromista;Ciliophora;Hypotrichea;Urostylida;Rigidothrichidae
7510368;Plagiocampa difficilis;SPECIES;18;Chromista;Ciliophora;Prostomatea;Prostomatida;Plagiocampidae
7511333;Enchelys multinucleata;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Haptorida;Enchelyidae
7512224;Dileptus edaphoni;SPECIES;11;Chromista;Ciliophora;Litostomatea;Dileptida;Dileptidae
7512659;Novosphingobium;GENUS;45;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
7513382;Zavarzinella;GENUS;45;Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
7513833;Fuscheria nodosa;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Haptorida;Fuscheriidae
7514676;Oxytricha nauplia;SPECIES;8;Chromista;Ciliophora;Hypotrichea;Oxytrichida;Oxytrichidae
7515415;Hemisincirra wenzeli;SPECIES;18;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Amphisiellidae
7518643;Maryna ovata;SPECIES;20;Chromista;Ciliophora;Colpodea;Colpodida;Marynidae
7520151;Cyrtolophosidida;ORDER;46;Chromista;Ciliophora;Colpodea;Cyrtolophosidida;
7520435;Australothrix australis;SPECIES;14;Chromista;Ciliophora;Hypotrichea;Urostylida;Bakuellidae
7525562;Vorticella infusionum;SPECIES;18;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Vorticellidae
7526876;Phialina binucleata;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Trachelophyllidae
7529454;Dileptus orientalis;SPECIES;18;Chromista;Ciliophora;Litostomatea;Dileptida;Dimacrocaryonidae
7529940;Euplotes muscicola;SPECIES;18;Chromista;Ciliophora;Hypotrichea;Euplotida;Euplotidae
7530738;Cyrtolophosis acuta;SPECIES;23;Chromista;Ciliophora;Colpodea;Cyrtolophosidida;Cyrtolophosididae
7530876;Leucocybe candicans;SPECIES;31;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae
7531521;Dileptus kahli;SPECIES;11;Chromista;Ciliophora;Litostomatea;Dileptida;Dileptidae
7532482;Enchelyodon californicus;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Trachelophyllidae
7532950;Cordyceps;GENUS;31;Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae
7535035;Urostyla muscorum;SPECIES;22;Chromista;Ciliophora;Hypotrichea;Urostylida;Urostylidae
7535686;Apocolpoda africana;SPECIES;23;Chromista;Ciliophora;Colpodea;Colpodida;Colpodidae
7538897;Pseudouroleptus procerus;SPECIES;11;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Amphisiellidae
7538952;Enchelyodon lagenula;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Trachelophyllidae
7540493;Spathidium rusticanum;SPECIES;11;Chromista;Ciliophora;Gymnostomatea;Spathidiida;Spathidiidae
7542108;Drepanomonas revoluta;SPECIES;18;Chromista;Ciliophora;Nassophorea;Nassulida;Microthoracidae
7542921;Euplotes terricola;SPECIES;18;Chromista;Ciliophora;Hypotrichea;Euplotida;Euplotidae
7545388;Orthoamphisiella grelli;SPECIES;18;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Orthoamphisiellidae
7547422;Holophagae;CLASS;47;Bacteria;Acidobacteria;Holophagae;;
7549311;Epistylis alpestris;SPECIES;18;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Epistylididae
7549436;Lamtostyla granulifera;SPECIES;11;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Amphisiellidae
7550194;Metopus es;SPECIES;18;Chromista;Ciliophora;Heterotrichea;Heterotrichida;Metopidae
7550989;Sinomonas;GENUS;45;Bacteria;Actinobacteria;;Actinomycetales;Micrococcaceae
7551344;Nassophorea;CLASS;25;Chromista;Ciliophora;Nassophorea;;
7551954;Paraholosticha muscicola;SPECIES;14;Chromista;Ciliophora;Hypotrichea;Stichotrichida;Keronidae
7552351;Odontochlamys gouraudi;SPECIES;18;Chromista;Ciliophora;Cyrtophoria;Cyrtophorida;Chilodonellidae
7552767;Colpoda reniformis;SPECIES;25;Chromista;Ciliophora;Colpodea;Colpodida;Colpodidae
7553903;Hastatella radians;SPECIES;18;Chromista;Ciliophora;Oligohymenophorea;Peritrichida;Hastatellidae
7554166;Colpodidium caudatum;SPECIES;18;Chromista;Ciliophora;Nassophorea;Nassulida;Colpodidiidae
7554259;Thylakidium typicum;SPECIES;23;Chromista;Ciliophora;Colpodea;Bryometopida;Bryometopidae
7554783;Cetraspora nodosa;SPECIES;36;Fungi;Glomeromycota;Glomeromycetes;Diversisporales;Gigasporaceae
7556057;Urostylidae;FAMILY;25;Chromista;Ciliophora;Hypotrichea;Urostylida;Urostylidae
