;consumer_gbif_key;consumer_rank;consumer_name;interaction_type;resource_name;resource_gbif_key;resource_rank;reference;remark
1453;7505865;SPECIES;Paraurostyla granulifera;eats;Euglyphida;9797892;ORDER;Foissner 1998;
1454;8038938;SPECIES;Pattersoniella vitiphila;eats;Euglyphida;9797892;ORDER;Foissner 1998;
1455;8058651;SPECIES;Platyophrya spumacola;eats;Euglyphida;9797892;ORDER;Foissner 1998;
1456;7501409;SPECIES;Pseudourostyla franzi;eats;Euglyphida;9797892;ORDER;Foissner 1998;
1457;8191111;SPECIES;Tachysoma humicola;eats;Euglyphida;9797892;ORDER;Foissner 1998;
1458;7439614;SPECIES;Tricoronella pulchra;eats;Euglyphida;9797892;ORDER;Foissner 1998;
1459;8199022;SPECIES;Uroleptus lepisma;eats;Euglyphida;9797892;ORDER;Foissner 1998;
1460;7907886;SPECIES;Uroleptus notabilis;eats;Euglyphida;9797892;ORDER;Foissner 1998;
1461;7969533;SPECIES;Urosomoida agilis;eats;Euglyphida;9797892;ORDER;Foissner 1998;
1462;7680285;SPECIES;Urostyla grandis;eats;Euglyphida;9797892;ORDER;Foissner 1998;
1463;8229102;CLASS;Colpodea;eats;Euglyphidae;6584;FAMILY;;pred2 assoc au substrat
1464;128048854;KINGDOM;Leptophryidae;eats;Euglyphidae;6584;FAMILY;;pred2 assoc au substrat
1465;2329;FAMILY;Nucleariidae;eats;Euglyphidae;6584;FAMILY;;pred2 assoc au substrat
1466;7982209;CLASS;Spirotrichea;eats;Euglyphidae;6584;FAMILY;;pred2 assoc au substrat
1467;6586;FAMILY;Vampyrellidae;eats;Euglyphidae;6584;FAMILY;;pred2 assoc au substrat
1468;2130185;SPECIES;Tetranychus urticae;parasiteOf;Euonymus alatus;3169120;SPECIES;https://www.cabi.org/isc/datasheet/53366;
1469;5262297;SPECIES;Phoma herbarum;parasiteOf;Euphorbia cyparissias;3070106;SPECIES;FungalDataBase;
1470;2130185;SPECIES;Tetranychus urticae;parasiteOf;Euphorbia pulcherrima;3066465;SPECIES;https://www.cabi.org/isc/datasheet/53366;
1471;1198599;GENUS;Barynotus;eats;Euphorbiaceae;4691;FAMILY;https://www.brc.ac.uk/DBIF/invertebrates.aspx;
1472;2555201;SPECIES;Rhizoctonia solani;parasiteOf;Fabaceae;5386;FAMILY;GLoBi;the first 15 families in terms of listed interactions
1473;2077503;SPECIES;Acyrthosiphon pisum;parasiteOf;Fabaceae;5386;FAMILY;https://bladmineerders.nl/parasites/animalia/arthropoda/insecta/hemiptera/sternorrhyncha/aphidoidea/aphididae/aphidinae/macrosiphini/acyrthosiphon/acyrthosiphon-pisum/;
1474;1162125;GENUS;Agriotes;eats;Fabaceae;5386;FAMILY;https://www.brc.ac.uk/DBIF/invertebrates.aspx;
1475;1198599;GENUS;Barynotus;eats;Fabaceae;5386;FAMILY;https://www.brc.ac.uk/DBIF/invertebrates.aspx;
1476;1181282;SPECIES;Sitona lineatus;eats;Fabaceae;5386;FAMILY;https://www.brc.ac.uk/DBIF/invertebrates.aspx;
1477;2130185;SPECIES;Tetranychus urticae;parasiteOf;Fabaceae;5386;FAMILY;https://www.cabi.org/isc/datasheet/53366;
1478;5262297;SPECIES;Phoma herbarum;parasiteOf;Ferula;3034682;GENUS;FungalDataBase;
1479;5249953;SPECIES;Waitea circinata;parasiteOf;Festuca arundinacea;2704913;GENUS;FungalDataBase;
1480;3204289;SPECIES;Polymyxa graminis;parasiteOf;Festuca elatior;2704913;GENUS;FungalDataBase;
1481;3204289;SPECIES;Polymyxa graminis;parasiteOf;Festuca myuros;2704913;GENUS;FungalDataBase;
1482;5249953;SPECIES;Waitea circinata;parasiteOf;Festuca nigrescens;4119612;SPECIES;FungalDataBase;
1483;2130185;SPECIES;Tetranychus urticae;parasiteOf;Ficus carica;9330695;SPECIES;https://www.cabi.org/isc/datasheet/53366;
1484;5262297;SPECIES;Phoma herbarum;parasiteOf;Foeniculum;3034921;GENUS;FungalDataBase;
1485;2626969;SPECIES;Olpidium brassicae;parasiteOf;Fragaria;3029779;GENUS;FungalDataBase;
1486;2130185;SPECIES;Tetranychus urticae;parasiteOf;Fragaria ananassa;3029912;SPECIES;https://www.cabi.org/isc/datasheet/53366;
1487;5262297;SPECIES;Phoma herbarum;parasiteOf;Fraxinus excelsior;3172358;SPECIES;FungalDataBase;
1488;2130185;SPECIES;Tetranychus urticae;parasiteOf;Freesia ;2747044;GENUS;https://www.cabi.org/isc/datasheet/53366;
1489;5262297;SPECIES;Phoma herbarum;parasiteOf;Funaria hygrometrica;5281229;SPECIES;FungalDataBase;
1490;7764311;SPECIES;Amphisiella magnigranulosa;eats;Fungi;5;KINGDOM;Foissner 1998;
1491;8181547;SPECIES;Apoamphisiella tihanyiensis;eats;Fungi;5;KINGDOM;Foissner 1998;
1492;7784323;SPECIES;Arcuospathidium atypicum;eats;Fungi;5;KINGDOM;Foissner 1998;
1493;7995850;GENUS;Arcuospathidium rnuscorum;eats;Fungi;5;KINGDOM;Foissner 1998;
1494;7868482;SPECIES;Australocirrus octonucleatus;eats;Fungi;5;KINGDOM;Foissner 1998;
1495;8307655;SPECIES;Australocirrus oscitans;eats;Fungi;5;KINGDOM;Foissner 1998;
1496;7644213;SPECIES;Australothrix alwinae;eats;Fungi;5;KINGDOM;Foissner 1998;
1497;7520435;SPECIES;Australothrix australis;eats;Fungi;5;KINGDOM;Foissner 1998;
1498;8376435;SPECIES;Australothrix steineri;eats;Fungi;5;KINGDOM;Foissner 1998;
1499;7715672;SPECIES;Avestina ludwigi;eats;Fungi;5;KINGDOM;Foissner 1998;
1500;7976171;SPECIES;Bakuella pampinaria;eats;Fungi;5;KINGDOM;Foissner 1998;
1501;7429265;SPECIES;Bicoronella costaricana;eats;Fungi;5;KINGDOM;Foissner 1998;
1502;7932878;SPECIES;Birojimia muscorum;eats;Fungi;5;KINGDOM;Foissner 1998;
1503;8076891;SPECIES;Birojimia terricola;eats;Fungi;5;KINGDOM;Foissner 1998;
1504;7385619;SPECIES;Blepbarisma hyalinum;eats;Fungi;5;KINGDOM;Foissner 1998;
1505;1489006;SPECIES;Bradysia subrufescens;eats;Fungi;5;KINGDOM;;
1506;8118209;SPECIES;Bresslaua vorax;eats;Fungi;5;KINGDOM;Foissner 1998;
1507;7608263;SPECIES;Bresslaua sicaria;eats;Fungi;5;KINGDOM;Foissner 1998;
1508;8006704;SPECIES;Bresslauides australis australis;eats;Fungi;5;KINGDOM;Foissner 1998;
1509;7497647;SPECIES;Bresslauides terricola;eats;Fungi;5;KINGDOM;Foissner 1998;
1510;8258099;SPECIES;Bryophyllum loxophylliforme;eats;Fungi;5;KINGDOM;Foissner 1998;
1511;4445230;SPECIES;Choleva angustata;eats;Fungi;5;KINGDOM;;
1512;7579478;SPECIES;Cladotricha australis;eats;Fungi;5;KINGDOM;Foissner 1998;
1513;546;ORDER;Collembola;eats;Fungi;5;KINGDOM;;
1514;7971318;SPECIES;Colpoda cavicola;eats;Fungi;5;KINGDOM;Foissner 1998;
1515;8216798;SPECIES;Colpoda henneguyi;eats;Fungi;5;KINGDOM;Foissner 1998;
1516;7817745;SPECIES;Colpoda praestans;eats;Fungi;5;KINGDOM;Foissner 1998;
1517;7874482;SPECIES;Colpoda steinii;eats;Fungi;5;KINGDOM;Foissner 1998;
1518;8229102;CLASS;Colpodea;eats;Fungi;5;KINGDOM;;predateur champi
1519;8225326;SPECIES;Condylostoma terricola;eats;Fungi;5;KINGDOM;Foissner 1998;
1520;7463820;SPECIES;Corallocolpoda grelli;eats;Fungi;5;KINGDOM;Foissner 1998;
1521;7918976;SPECIES;Cyrtobymena citrina;eats;Fungi;5;KINGDOM;Foissner 1998;
1522;7759386;SPECIES;Cyrtobymena muscorum;eats;Fungi;5;KINGDOM;Foissner 1998;
1523;7417909;SPECIES;Cyrtohymena australis;eats;Fungi;5;KINGDOM;Foissner 1998;
1524;7640810;SPECIES;Cyrtohymena primicirrata;eats;Fungi;5;KINGDOM;Foissner 1998;
1525;7376743;SPECIES;Dapedophrya flexilis;eats;Fungi;5;KINGDOM;Foissner 1998;
1526;8028830;SPECIES;Dimacrocaryon amphileptoides;eats;Fungi;5;KINGDOM;Foissner 1998;
1527;2119156;GENUS;Eosentomon;eats;Fungi;5;KINGDOM;;
1528;7458170;SPECIES;Eschaneustyla brachytona;eats;Fungi;5;KINGDOM;Foissner 1998;
1529;1419844;GENUS;Forficula;eats;Fungi;5;KINGDOM;albouy & Caussanel (1990) Faune de France 75.;
1530;8166778;SPECIES;Frontonia depressa;eats;Fungi;5;KINGDOM;Foissner 1998;
1531;7431306;SPECIES;Gastronauta derouxi;eats;Fungi;5;KINGDOM;Foissner 1998;
1532;7949381;SPECIES;Gastrostyla dorsicirrata;eats;Fungi;5;KINGDOM;Foissner 1998;
1533;7614723;SPECIES;Grossglockneria acuta;eats;Fungi;5;KINGDOM;Foissner 1998;
1534;8408153;SPECIES;Grossglockneria hyalina;eats;Fungi;5;KINGDOM;Foissner 1998;
1535;8078110;SPECIES;Hausmanniella discoidea;eats;Fungi;5;KINGDOM;Foissner 1998;
1536;8253072;SPECIES;Hausmanniella quinquecirrata;eats;Fungi;5;KINGDOM;Foissner 1998;
1537;8256548;SPECIES;Hemiamphisiella granulifera;eats;Fungi;5;KINGDOM;Foissner 1998;
1538;8227189;SPECIES;Hemiamphisiella quadrinucleata;eats;Fungi;5;KINGDOM;Foissner 1998;
1539;7477764;SPECIES;Hemiamphisiella terricola;eats;Fungi;5;KINGDOM;Foissner 1998;
1540;7479147;SPECIES;Hemisincirra gracilis;eats;Fungi;5;KINGDOM;Foissner 1998;
1541;2181976;SPECIES;Histiostoma feroniarum;eats;Fungi;5;KINGDOM;;
1542;8028953;SPECIES;Holosticha islandica;eats;Fungi;5;KINGDOM;Foissner 1998;
1543;7406837;SPECIES;Holosticha manca;eats;Fungi;5;KINGDOM;Foissner 1998;
1544;7406837;SPECIES;Holosticha manca;eats;Fungi;5;KINGDOM;Foissner 1998;
1545;7979862;SPECIES;Holosticha sigmoidea;eats;Fungi;5;KINGDOM;Foissner 1998;
1546;7858582;SPECIES;Holosticha stueberi;eats;Fungi;5;KINGDOM;Foissner 1998;
1547;7861564;SPECIES;Holosticha sylvatica;eats;Fungi;5;KINGDOM;Foissner 1998;
1548;7787475;SPECIES;Holosticha tetracirrata;eats;Fungi;5;KINGDOM;Foissner 1998;
1549;7922505;SPECIES;Holostichides chardezi;eats;Fungi;5;KINGDOM;Foissner 1998;
1550;7997569;SPECIES;Holostichides terricola;eats;Fungi;5;KINGDOM;Foissner 1998;
1551;7802550;SPECIES;Kahliella simplex;eats;Fungi;5;KINGDOM;Foissner 1998;
1552;7948573;SPECIES;Keronella gracilis;eats;Fungi;5;KINGDOM;Foissner 1998;
1553;7624418;SPECIES;Keronopsis tasmaniensis;eats;Fungi;5;KINGDOM;Foissner 1998;
1554;7566514;SPECIES;Lamtostyla abdita;eats;Fungi;5;KINGDOM;Foissner 1998;
1555;7712450;SPECIES;Lamtostyla australis;eats;Fungi;5;KINGDOM;Foissner 1998;
1556;7378359;SPECIES;Lamtostyla kirkeniensis;eats;Fungi;5;KINGDOM;Foissner 1998;
1557;1611430;SPECIES;Lonchoptera lutea;eats;Fungi;5;KINGDOM;;
1558;8360084;SPECIES;Mykophagophrys terricola;eats;Fungi;5;KINGDOM;;
1559;8360084;SPECIES;Mykophagophrys terricola;eats;Fungi;5;KINGDOM;Foissner 1998;
1560;8205625;SPECIES;Nivaliella plana;eats;Fungi;5;KINGDOM;Foissner 1998;
1561;8016841;SPECIES;Notohymena rubescens;eats;Fungi;5;KINGDOM;Foissner 1998;
1562;8052477;SPECIES;Orthoamphisiella stramenticola;eats;Fungi;5;KINGDOM;Foissner 1998;
1563;8307873;SPECIES;Oxytricha auripunctata;eats;Fungi;5;KINGDOM;Foissner 1998;
1564;8320870;SPECIES;Oxytricha gigantea;eats;Fungi;5;KINGDOM;Foissner 1998;
1565;8187489;SPECIES;Oxytricha granulifera;eats;Fungi;5;KINGDOM;Foissner 1998;
1566;8187489;SPECIES;Oxytricha granulifera;eats;Fungi;5;KINGDOM;Foissner 1998;
1567;8282405;SPECIES;Oxytricha longigranulosa;eats;Fungi;5;KINGDOM;Foissner 1998;
1568;7514676;SPECIES;Oxytricha nauplia;eats;Fungi;5;KINGDOM;Foissner 1998;
1569;7837768;SPECIES;Parafurgasonia sorex;eats;Fungi;5;KINGDOM;Foissner 1998;
1570;7551954;SPECIES;Paraholosticha muscicola;eats;Fungi;5;KINGDOM;Foissner 1998;
1571;7505865;SPECIES;Paraurostyla granulifera;eats;Fungi;5;KINGDOM;Foissner 1998;
1572;8038938;SPECIES;Pattersoniella vitiphila;eats;Fungi;5;KINGDOM;Foissner 1998;
1573;7376082;SPECIES;Pelagotrichidium tisiae;eats;Fungi;5;KINGDOM;Foissner 1998;
1574;7983225;SPECIES;Platyophrya binucleata;eats;Fungi;5;KINGDOM;Foissner 1998;
1575;8058651;SPECIES;Platyophrya spumacola;eats;Fungi;5;KINGDOM;Foissner 1998;
1576;8072867;SPECIES;Platyophrya vorax;eats;Fungi;5;KINGDOM;Foissner 1998;
1577;8149010;SPECIES;Platyophryides latus;eats;Fungi;5;KINGDOM;Foissner 1998;
1578;9422198;GENUS;Pseudaphelenchus;eats;Fungi;5;KINGDOM;NEMAGuild;
1579;7960295;SPECIES;Pseudoplatyophrya nana;eats;Fungi;5;KINGDOM;;
1580;7960295;SPECIES;Pseudoplatyophrya nana;eats;Fungi;5;KINGDOM;Foissner 1998;
1581;8374002;SPECIES;Pseudoplatyophrya saltans;eats;Fungi;5;KINGDOM;Foissner 1998;
1582;7501409;SPECIES;Pseudourostyla franzi;eats;Fungi;5;KINGDOM;Foissner 1998;
1583;8254606;SPECIES;Rostrophryides australis;eats;Fungi;5;KINGDOM;Foissner 1998;
1584;4438583;SPECIES;Tachyporus hypnorum;eats;Fungi;5;KINGDOM;;
1585;7560112;SPECIES;Tachysoma granulifera;eats;Fungi;5;KINGDOM;Foissner 1998;
1586;8322650;GENUS;Terricirra stramenticola;eats;Fungi;5;KINGDOM;Foissner 1998;
1587;7439614;SPECIES;Tricoronella pulchra;eats;Fungi;5;KINGDOM;Foissner 1998;
1588;2181931;GENUS;Tyrophagus;eats;Fungi;5;KINGDOM;;
1589;8199022;SPECIES;Uroleptus lepisma;eats;Fungi;5;KINGDOM;Foissner 1998;
1590;7907886;SPECIES;Uroleptus notabilis;eats;Fungi;5;KINGDOM;Foissner 1998;
1591;2188216;GENUS;Uropoda;eats;Fungi;5;KINGDOM;;
1592;7696840;SPECIES;Urosoma acuminata;eats;Fungi;5;KINGDOM;Foissner 1998;
1593;8196207;SPECIES;Urosoma cienkowskii;eats;Fungi;5;KINGDOM;Foissner 1998;
1594;2513144;GENUS;Protomyces;parasiteOf;Galinsoga parviflora;3132570;SPECIES;FungalDataBase;
1595;5262297;SPECIES;Phoma herbarum;parasiteOf;Galium mollugo;9039392;SPECIES;FungalDataBase;
1596;5262297;SPECIES;Phoma herbarum;parasiteOf;Galium physocarpum;2913321;SPECIES;FungalDataBase;
1597;5262297;SPECIES;Phoma herbarum;parasiteOf;Galium uliginosum;2913556;SPECIES;FungalDataBase;
1598;2555201;SPECIES;Rhizoctonia solani;parasiteOf;Geraniaceae;4676;FAMILY;GLoBi;the first 15 families in terms of listed interactions
1599;2130185;SPECIES;Tetranychus urticae;parasiteOf;Gerbera;7466389;GENUS;https://www.cabi.org/isc/datasheet/53366;
1600;2130185;SPECIES;Tetranychus urticae;parasiteOf;Gerbera jamesonii;8409932;SPECIES;https://www.cabi.org/isc/datasheet/53366;
1601;2130185;SPECIES;Tetranychus urticae;parasiteOf;Glycine max;5359660;SPECIES;https://www.cabi.org/isc/datasheet/53366;
1602;2130185;SPECIES;Tetranychus urticae;parasiteOf;Gossypium ;3152652;GENUS;https://www.cabi.org/isc/datasheet/53366;
1603;7928292;SPECIES;Amphisiella raptans;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1604;8181547;SPECIES;Apoamphisiella tihanyiensis;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1605;8006704;SPECIES;Bresslauides australis australis;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1606;7893724;SPECIES;Cyrtohymena candens;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1607;7689024;SPECIES;Dileptus margaritifer;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1608;8166778;SPECIES;Frontonia depressa;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1609;8256548;SPECIES;Hemiamphisiella granulifera;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1610;7858582;SPECIES;Holosticha stueberi;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1611;7566514;SPECIES;Lamtostyla abdita;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1612;7549436;SPECIES;Lamtostyla granulifera;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1613;8016841;SPECIES;Notohymena rubescens;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1614;8754583;SPECIES;Oxytricha hengshanensis;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1615;7736897;SPECIES;Oxytricha islandica;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1616;8024317;SPECIES;Oxytricha tricirrata;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1617;7837768;SPECIES;Parafurgasonia sorex;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1618;7761759;SPECIES;Parakahliella macrostoma;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1619;7505865;SPECIES;Paraurostyla granulifera;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1620;7538897;SPECIES;Pseudouroleptus procerus;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1621;7501409;SPECIES;Pseudourostyla franzi;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1622;8159328;SPECIES;Spathidium longicaudatum;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1623;7695846;SPECIES;Sterkiella cavicola;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1624;7815322;SPECIES;Sterkiella histriomuscorum;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1625;7560112;SPECIES;Tachysoma granulifera;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1626;7439614;SPECIES;Tricoronella pulchra;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1627;8199022;SPECIES;Uroleptus lepisma;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1628;7969533;SPECIES;Urosomoida agilis;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1629;8298972;SPECIES;Urosomoida antarctica;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1630;7717324;SPECIES;Urosomoida dorsiincisura;eats;Granofilosea;9760148;CLASS;Foissner 1998;
1631;2130185;SPECIES;Tetranychus urticae;parasiteOf;Gypsophila;3085251;GENUS;https://www.cabi.org/isc/datasheet/53366;
1632;5262297;SPECIES;Phoma herbarum;parasiteOf;Halocnemum strobilaceum;3760350;SPECIES;FungalDataBase;
1633;5262297;SPECIES;Phoma herbarum;parasiteOf;Haplophyllum;3232972;GENUS;FungalDataBase;
1634;8229102;CLASS;Colpodea;eats;Hartmannellidae;2171;FAMILY;;pred2 assoc au substrat
1635;128048854;KINGDOM;Leptophryidae;eats;Hartmannellidae;2171;FAMILY;;pred2 assoc au substrat
1636;2329;FAMILY;Nucleariidae;eats;Hartmannellidae;2171;FAMILY;;pred2 assoc au substrat
1637;7982209;CLASS;Spirotrichea;eats;Hartmannellidae;2171;FAMILY;;pred2 assoc au substrat
1638;6586;FAMILY;Vampyrellidae;eats;Hartmannellidae;2171;FAMILY;;pred2 assoc au substrat
1639;2130185;SPECIES;Tetranychus urticae;parasiteOf;Hedera helix;8351737;SPECIES;https://www.cabi.org/isc/datasheet/53366;
1640;5262297;SPECIES;Phoma herbarum;parasiteOf;Helianthus annuus;9206251;SPECIES;FungalDataBase;
1641;2513144;GENUS;Protomyces;parasiteOf;Helosciadium nodiflorum;3631293;SPECIES;FungalDataBase;
1642;2513144;GENUS;Protomyces;parasiteOf;Heracleum austriacum;8181004;SPECIES;FungalDataBase;
1643;2513144;GENUS;Protomyces;parasiteOf;Heracleum sphondylium;3034830;SPECIES;FungalDataBase;
1644;7928292;SPECIES;Amphisiella raptans;eats;Heterolobosea;265;CLASS;Foissner 1998;
1645;8181547;SPECIES;Apoamphisiella tihanyiensis;eats;Heterolobosea;265;CLASS;Foissner 1998;
1646;8006704;SPECIES;Bresslauides australis australis;eats;Heterolobosea;265;CLASS;Foissner 1998;
1647;7893724;SPECIES;Cyrtohymena candens;eats;Heterolobosea;265;CLASS;Foissner 1998;
1648;7689024;SPECIES;Dileptus margaritifer;eats;Heterolobosea;265;CLASS;Foissner 1998;
1649;8166778;SPECIES;Frontonia depressa;eats;Heterolobosea;265;CLASS;Foissner 1998;
1650;8256548;SPECIES;Hemiamphisiella granulifera;eats;Heterolobosea;265;CLASS;Foissner 1998;
1651;7858582;SPECIES;Holosticha stueberi;eats;Heterolobosea;265;CLASS;Foissner 1998;
1652;7566514;SPECIES;Lamtostyla abdita;eats;Heterolobosea;265;CLASS;Foissner 1998;
1653;7549436;SPECIES;Lamtostyla granulifera;eats;Heterolobosea;265;CLASS;Foissner 1998;
1654;8016841;SPECIES;Notohymena rubescens;eats;Heterolobosea;265;CLASS;Foissner 1998;
1655;8754583;SPECIES;Oxytricha hengshanensis;eats;Heterolobosea;265;CLASS;Foissner 1998;
1656;7736897;SPECIES;Oxytricha islandica;eats;Heterolobosea;265;CLASS;Foissner 1998;
1657;8024317;SPECIES;Oxytricha tricirrata;eats;Heterolobosea;265;CLASS;Foissner 1998;
1658;7837768;SPECIES;Parafurgasonia sorex;eats;Heterolobosea;265;CLASS;Foissner 1998;
1659;7761759;SPECIES;Parakahliella macrostoma;eats;Heterolobosea;265;CLASS;Foissner 1998;
1660;7505865;SPECIES;Paraurostyla granulifera;eats;Heterolobosea;265;CLASS;Foissner 1998;
1661;7538897;SPECIES;Pseudouroleptus procerus;eats;Heterolobosea;265;CLASS;Foissner 1998;
1662;7501409;SPECIES;Pseudourostyla franzi;eats;Heterolobosea;265;CLASS;Foissner 1998;
1663;8159328;SPECIES;Spathidium longicaudatum;eats;Heterolobosea;265;CLASS;Foissner 1998;
1664;7695846;SPECIES;Sterkiella cavicola;eats;Heterolobosea;265;CLASS;Foissner 1998;
1665;7815322;SPECIES;Sterkiella histriomuscorum;eats;Heterolobosea;265;CLASS;Foissner 1998;
1666;7560112;SPECIES;Tachysoma granulifera;eats;Heterolobosea;265;CLASS;Foissner 1998;
1667;7439614;SPECIES;Tricoronella pulchra;eats;Heterolobosea;265;CLASS;Foissner 1998;
1668;8199022;SPECIES;Uroleptus lepisma;eats;Heterolobosea;265;CLASS;Foissner 1998;
1669;7969533;SPECIES;Urosomoida agilis;eats;Heterolobosea;265;CLASS;Foissner 1998;
1670;8298972;SPECIES;Urosomoida antarctica;eats;Heterolobosea;265;CLASS;Foissner 1998;
1671;7717324;SPECIES;Urosomoida dorsiincisura;eats;Heterolobosea;265;CLASS;Foissner 1998;
1672;8229102;CLASS;Colpodea;eats;Heteromitidae;4900802;FAMILY;;pred2 assoc au substrat
1673;128048854;KINGDOM;Leptophryidae;eats;Heteromitidae;4900802;FAMILY;;pred2 assoc au substrat
1674;2329;FAMILY;Nucleariidae;eats;Heteromitidae;4900802;FAMILY;;pred2 assoc au substrat
1675;7982209;CLASS;Spirotrichea;eats;Heteromitidae;4900802;FAMILY;;pred2 assoc au substrat
1676;6586;FAMILY;Vampyrellidae;eats;Heteromitidae;4900802;FAMILY;;pred2 assoc au substrat
1677;2626969;SPECIES;Olpidium brassicae;parasiteOf;Hordeum;2706050;GENUS;FungalDataBase;
1678;3204289;SPECIES;Polymyxa graminis;parasiteOf;Hordeum jubatum;2706052;SPECIES;FungalDataBase;
1679;5262297;SPECIES;Phoma herbarum;parasiteOf;Hordeum vulgare;2706056;SPECIES;FungalDataBase;
1680;3204289;SPECIES;Polymyxa graminis;parasiteOf;Hordeum vulgare;2706056;SPECIES;FungalDataBase;
1681;5424088;SPECIES;Pythium monospermum;parasiteOf;Hordeum vulgare;2706056;SPECIES;FungalDataBase;
1682;5262297;SPECIES;Phoma herbarum;parasiteOf;Humulus lupulus;2984535;SPECIES;FungalDataBase;
1683;2130185;SPECIES;Tetranychus urticae;parasiteOf;Humulus lupulus;2984535;SPECIES;https://www.cabi.org/isc/datasheet/53366;
1684;5262297;SPECIES;Phoma herbarum;parasiteOf;Hyoscyamus albus;2928979;SPECIES;FungalDataBase;
1685;2130185;SPECIES;Tetranychus urticae;parasiteOf;Ilex crenata;5414239;SPECIES;https://www.cabi.org/isc/datasheet/53366;
1686;2130185;SPECIES;Tetranychus urticae;parasiteOf;Impatiens ;2891766;GENUS;https://www.cabi.org/isc/datasheet/53366;
1687;2130185;SPECIES;Tetranychus urticae;parasiteOf;Ipomoea batatas;2928551;SPECIES;https://www.cabi.org/isc/datasheet/53366;
1688;5262297;SPECIES;Phoma herbarum;parasiteOf;Ipomoea hederacea;2928538;SPECIES;FungalDataBase;
1689;5262297;SPECIES;Phoma herbarum;parasiteOf;Jatropha curcas;3072953;SPECIES;FungalDataBase;
1690;5262297;SPECIES;Phoma herbarum;parasiteOf;Jurinea;3109185;GENUS;FungalDataBase;
1691;2626969;SPECIES;Olpidium brassicae;parasiteOf;Lactuca;3140231;GENUS;FungalDataBase;
1692;5262297;SPECIES;Phoma herbarum;parasiteOf;Lactuca;3140231;GENUS;FungalDataBase;
1693;2130185;SPECIES;Tetranychus urticae;parasiteOf;Lactuca sativa;7403263;SPECIES;https://www.cabi.org/isc/datasheet/53366;
1694;2555201;SPECIES;Rhizoctonia solani;parasiteOf;Lamiaceae;2497;FAMILY;GLoBi;the first 15 families in terms of listed interactions
1695;2513144;GENUS;Protomyces;parasiteOf;Lathyrus linifolius;5356393;SPECIES;FungalDataBase;
1696;2513144;GENUS;Protomyces;parasiteOf;Leontodon;3137422;GENUS;FungalDataBase;
1697;2560689;SPECIES;Cordyceps memorabilis;parasiteOf;Lepidoptera;797;ORDER;http://cordyceps.us/species/cordyceps/memorabilis;
1698;1419844;GENUS;Forficula;eats;Lepidoptera;797;ORDER;albouy & Caussanel (1990) Faune de France 75.;
1699;9357423;GENUS;Lithobius;eats;Lepidoptera;797;ORDER;Lewis (2006) The biology of centipedes;
1700;9583;FAMILY;Theridiidae;eats;Lepidoptera;797;ORDER;;
1701;1037288;GENUS;Trechus;eats;Lepidoptera;797;ORDER;betsi;
1702;8176985;PHYLUM;Bacillariophyta;eats;Resource::Light;R2;RESOURCE;;
